Letter,Category,Probability
P,train,6.333640953926079e-07
P,train,9.019640034857446e-10
P,train,1.5861640343187156e-12
P,train,2.350968811987153e-12
P,train,9.810612700604512e-18
P,train,1.974176810253577e-14
P,train,4.773649253664303e-10
P,train,5.2151638563202596e-09
P,train,5.634913468043913e-21
P,train,1.0535808336875618e-11
P,train,2.8763977866219648e-09
P,train,2.166770513012395e-10
P,train,0.00011209035437786952
P,train,4.477742482356106e-11
P,train,2.1312990261534992e-10
P,train,1.1346207176923806e-12
P,train,6.082528924977737e-10
P,train,3.4827488115674043e-11
P,train,1.4458337572417654e-16
P,train,6.228225402945051e-20
P,train,3.436738198712985e-13
P,train,8.654901260472166e-17
P,train,2.997632320860845e-14
P,train,2.2550604938942342e-08
P,train,1.449491833227512e-07
P,train,4.020944276324212e-13
P,train,1.0587186780475905e-13
P,train,2.8636903232851646e-14
P,train,3.7458418311597796e-11
P,train,0.0005488275201059878
P,train,3.935636261331865e-09
P,train,1.269704718968867e-12
P,train,6.103630795228909e-11
P,train,
P,train,5.091863042316902e-11
P,train,6.334529700779967e-08
P,train,1.5034717915085594e-09
P,train,3.662765091227982e-10
P,train,6.015024903941596e-14
P,train,2.4801232248461424e-11
P,train,3.336631665407097e-11
P,train,1.0262973582576845e-18
P,train,1.7095282134338419e-10
P,train,3.3437868296459783e-06
P,train,2.7756835024872473e-11
P,train,1.247705237739094e-11
P,train,2.1080543533003038e-08
P,train,8.528944772656644e-10
P,train,6.156132936752101e-09
P,train,3.809430548784576e-09
P,train,1.8089153286382498e-08
P,train,4.404324398677578e-13
P,train,4.008470888550164e-09
P,train,3.511817325829725e-08
P,train,2.7278515517537016e-06
P,train,6.342384949675761e-06
P,train,6.105237149167664e-11
P,train,9.628609970221817e-17
P,train,8.032704818146386e-14
P,train,1.5822866350490017e-09
P,train,1.0057689223685884e-06
P,train,0.14384597539901733
P,train,2.7937929747423595e-09
P,train,6.023064534101119e-13
P,train,0.0007246796158142388
P,train,3.0591561140442095e-19
P,train,1.9507455373268812e-10
P,train,1.3921107105616115e-13
P,train,1.620587414263852e-10
P,train,1.0862929479549255e-12
P,train,1.2156485670530848e-12
P,train,1.923546733451076e-06
P,train,5.443378495346984e-13
P,train,0.11696455627679825
P,train,4.360952940587028e-15
P,train,9.118913294514641e-05
P,train,1.453964982367831e-15
P,train,1.1009361553914604e-15
P,train,1.2883861729220958e-13
P,train,5.902893729370362e-10
P,train,1.7560726237749965e-15
P,train,1.4350846899713332e-10
P,train,6.99961972827623e-08
P,train,1.341369615208421e-12
P,train,0.44098690152168274
P,train,8.259157247003657e-11
P,train,1.2285037875869875e-08
P,train,1.1593402904352956e-09
P,train,1.889920886455343e-09
P,train,2.940746753665735e-06
P,train,7.638832275058682e-12
P,train,5.616679343845021e-11
P,train,1.392969011249079e-06
P,train,1.1779818656978969e-12
P,train,5.749224447210155e-12
P,train,3.35577148291577e-08
P,train,3.941332863598591e-19
P,train,5.108150773029674e-13
P,train,5.404487282505664e-14
P,train,4.0013565377750027e-14
P,train,8.85812391980648e-16
P,train,2.181652014598967e-08
P,train,3.2095333057924336e-09
P,train,5.568551804564781e-14
P,train,1.3074435756266212e-08
P,train,2.6996576707460918e-06
P,train,5.163162342114447e-09
P,train,1.5798240198135714e-15
P,train,2.276924037768885e-13
P,train,0.00011105252633569762
P,train,1.108576270780759e-06
P,train,2.353318549145472e-13
P,train,1.2795992043734827e-09
P,train,2.5017593543452676e-06
P,train,1.7653041140874848e-05
P,train,1.5755513213533412e-11
P,train,2.9645797400062665e-14
P,train,2.874561482943405e-12
P,train,7.746205760161828e-11
P,train,9.106978495765361e-07
P,train,1.0456311372308846e-07
P,train,1.3373589345319625e-12
P,train,6.416806854758761e-07
P,train,8.533309150439428e-13
P,train,8.00963435116861e-14
P,train,0.00015149873797781765
P,train,1.773232952473336e-06
P,train,4.396372849102548e-11
P,train,2.091466583253876e-11
P,train,1.3079529992410244e-07
P,train,1.814887823359257e-11
P,train,2.204807969974354e-06
P,train,1.1055576518549746e-14
P,train,6.493722226608156e-12
P,train,2.4690569944141316e-07
P,train,1.1210438060516026e-05
P,train,8.875103224629784e-16
P,train,2.1167488739592955e-06
P,train,1.1586782420636155e-05
P,train,1.134354832288409e-08
P,train,2.1332004607188537e-08
P,train,8.315737421576985e-13
P,train,5.004345439374447e-05
P,train,5.822523121423728e-07
P,train,8.392504085349278e-14
P,train,4.0584660632170255e-10
P,train,1.2156485670530848e-12
P,train,5.551337045757963e-15
P,train,1.2630504642174856e-08
P,train,7.681597935516038e-08
P,train,7.777406106287965e-13
P,train,7.086579858085057e-14
P,train,4.780674189852618e-10
P,train,1.9313993959713116e-08
P,train,5.519502389861319e-12
P,train,5.951096955720062e-14
P,train,1.3239034001022443e-11
P,train,3.7044595956103876e-05
P,train,8.476107329121686e-18
P,train,7.054992007260452e-11
P,train,4.7042834905308695e-11
P,train,4.42090701824327e-08
P,train,8.551415521651506e-05
P,train,9.725773788757386e-13
P,train,7.060416834514527e-11
P,train,6.169547511758466e-12
P,train,1.8243994418298826e-05
P,train,3.315463618491776e-05
P,train,2.929344321365296e-13
P,train,0.001568177598528564
P,train,2.3385699553519476e-17
P,train,3.8231005028421805e-09
P,train,6.114116851696494e-11
P,train,2.8078268599074363e-09
P,train,4.993812442457776e-16
P,train,8.219726304768346e-15
P,train,9.662777245011966e-09
P,train,4.5136230255593546e-06
P,train,1.03646070783725e-05
P,train,3.3455945223250294e-17
P,train,9.785732254385948e-05
P,train,1.167440059554603e-12
P,train,5.3992899561039476e-12
P,train,1.0269935943330033e-12
P,train,5.929714358421379e-11
P,train,7.90427918673231e-07
P,train,4.879047334335404e-14
P,train,2.415765948171611e-06
P,train,0.0004904626403003931
P,train,1.0129554530238782e-12
P,train,2.19179625560173e-07
P,train,1.169105784404323e-10
P,train,1.2486039850045927e-05
P,train,5.568551804564781e-14
P,train,1.4275288728882174e-09
P,train,3.4818239871142742e-12
P,train,9.858565786641238e-13
P,train,5.687358387458167e-17
P,train,2.798686282723395e-11
P,train,3.4427519040036714e-06
P,train,4.0498325179494365e-12
P,train,2.182977687503751e-10
P,train,1.0063161241802288e-11
P,train,3.531412403390277e-06
P,train,5.687358387458167e-17
P,train,1.8100737651360194e-13
P,train,2.8298650089908506e-09
P,train,4.372323891832508e-10
P,train,3.1645140067398936e-13
P,train,1.6862350404878157e-09
P,train,1.8145854483009316e-05
P,train,2.5599418140842545e-09
P,train,1.4012067547919393e-11
P,train,4.877603714703582e-05
P,train,2.7430242521830905e-09
P,train,1.4598299236112666e-09
P,train,8.169964704762833e-10
P,train,8.27415580495483e-10
P,train,9.268759093572498e-09
P,train,1.1363268182310038e-13
P,train,4.4000165383974e-17
P,train,0.007899955846369267
P,train,2.873240491016449e-12
P,train,2.4123250619290104e-10
P,train,3.581706114425023e-18
P,train,0.10947276651859283
P,train,3.6290084774585375e-15
P,train,8.965394613369426e-07
P,train,2.9097430302889304e-13
P,train,1.4431719137064647e-05
P,train,2.512215857564115e-08
P,train,4.292653841275751e-07
P,train,2.0283498491924234e-10
P,train,2.4503777479312205e-11
P,train,1.8757761493363335e-19
P,train,3.5994887626067396e-12
P,train,4.3059744658791033e-10
P,train,0.016673263162374496
P,train,8.955504015499636e-15
P,train,3.032489148679929e-09
P,train,8.33804799835712e-14
P,train,5.883931120109764e-10
P,train,1.3436243784248347e-10
P,train,4.558250044778278e-12
P,train,1.6612817024808102e-11
P,train,2.1936792998973088e-14
P,train,3.637220061136759e-06
P,train,0.005670472513884306
P,train,9.029370442249017e-20
P,train,1.1844146323436444e-11
P,train,3.5679549910128117e-05
P,train,6.422111453741053e-11
P,train,8.582899724274284e-09
P,train,1.3245914781689905e-13
P,train,2.2755936024410062e-11
P,train,5.990392537569278e-07
P,train,2.3814225187379634e-06
P,train,0.00031545734964311123
P,train,4.491958861763123e-06
P,train,2.5255287638970003e-08
P,train,4.858519575561991e-16
P,train,1.3302696970640682e-05
P,train,8.955437086344276e-11
P,train,1.5210759084574588e-12
P,train,4.1282612744941716e-11
P,train,0.0330236591398716
P,train,9.282527457799006e-08
P,train,5.6540214947008866e-14
P,train,4.879047334335404e-14
P,train,0.0019007328664883971
P,train,1.6842884873193259e-15
P,train,2.631708598873489e-13
P,train,3.2590855014724696e-10
P,train,1.4409231620382545e-11
P,train,1.6323845386523317e-07
P,train,1.66176016377944e-15
P,train,3.238598583266139e-05
P,train,1.0849650442391195e-13
P,train,8.048614219546835e-09
P,train,3.057739176402373e-15
P,train,5.127731697029958e-07
P,train,4.716698640550021e-06
P,train,3.8441073783347657e-13
P,train,3.763221320696175e-05
P,train,1.5497455092796568e-16
P,train,0.0011568729532882571
P,train,3.165336482507941e-12
P,train,1.9650817092791394e-14
P,train,5.759310965913755e-07
P,train,7.048384986774181e-08
P,train,0.9669860601425171
P,train,1.9104883690682084e-13
P,train,1.7149599784715974e-07
P,train,3.162649697685538e-09
P,train,4.970958116246038e-07
P,train,3.356745437166353e-11
P,train,1.4275288728882174e-09
P,train,0.0017034917837008834
P,train,1.0866944144668697e-13
P,train,1.0720401633079746e-06
P,train,0.004597526043653488
P,train,1.3742752595635732e-11
P,train,1.254199322175964e-08
P,train,1.558999884211914e-14
P,train,2.4751279151247196e-11
P,train,0.002447058679535985
P,train,8.203035012322932e-14
P,train,0.00011545051529537886
P,train,1.6995332224878368e-11
P,train,7.467866325328032e-10
P,train,0.000282735942164436
P,train,7.495002591895172e-06
P,train,2.335199531845484e-14
P,train,1.6979220763754799e-12
P,train,1.1352048545631988e-07
P,train,0.0006755990907549858
P,train,3.0988533961107123e-09
P,train,7.419561492971738e-11
P,train,1.5237787698296756e-09
P,train,4.223734556552117e-11
P,train,7.072447072431487e-09
P,train,1.5811279752142582e-07
P,train,8.435996901035026e-10
P,train,0.0005167515482753515
P,train,3.5939937248485876e-08
P,train,0.00043358909897506237
P,train,1.7443279031563848e-16
P,train,7.022761261410437e-10
P,train,1.6965545635017065e-10
P,train,3.0968446599506276e-20
P,train,1.6935008083363012e-12
P,train,7.672277813064454e-10
P,train,1.968891592696309e-05
P,train,2.2824660564357835e-11
P,train,1.5916889117492672e-12
P,train,1.0294456259662965e-11
P,train,4.0419770641619834e-08
P,train,4.908850409490739e-11
P,train,8.447634258779146e-11
P,train,2.7544941327839467e-10
P,train,3.7828954378704704e-12
P,train,1.1881554073944756e-10
P,train,6.190700729824528e-10
P,train,5.112048007127612e-10
P,train,0.0003277229843661189
P,train,3.2346545011724057e-14
P,train,2.132310153506135e-15
P,train,3.86169901611666e-10
P,train,1.1416627785365563e-05
P,train,1.0739516937974258e-06
P,train,6.969488181018946e-11
P,train,2.075888357153284e-14
P,train,2.3932996392800245e-15
P,train,6.520891560057862e-08
P,train,1.7652387526972263e-13
P,train,5.8810161185363086e-09
P,train,4.876072961200462e-13
P,train,2.4596878574811853e-05
P,train,9.185116919365388e-19
P,train,1.6943963601079304e-06
P,train,0.006856267340481281
P,train,7.986264982662306e-10
P,train,1.6898354715522146e-08
P,train,1.6934258439960104e-09
P,train,8.942214836180824e-17
P,train,7.805220011768716e-18
P,train,4.7277763301489806e-12
P,train,5.68615770787928e-12
P,train,4.413345522369383e-10
P,train,3.817419383267406e-06
P,train,3.9346070889248463e-13
P,train,6.851033518273653e-09
P,train,4.368598501040395e-21
P,train,2.894646466966577e-10
P,train,3.6609157003618387e-13
P,train,8.946418258992672e-12
P,train,0.0006648590788245201
P,train,2.046618874373962e-06
P,train,1.368273933621822e-05
P,train,1.0768680169803702e-07
P,train,1.602473850229741e-14
P,train,4.709672651870278e-10
P,train,2.3762436991508172e-14
P,train,3.150831538376969e-16
P,train,7.021083020530838e-11
P,train,2.516004293795504e-08
P,train,2.4585425709156006e-11
P,train,1.9507455373268812e-10
P,train,8.071358165162579e-11
P,train,3.041311766483764e-16
P,train,3.928151581789052e-09
P,train,3.3804985832830425e-07
P,train,5.085957980416019e-16
P,train,1.750285165283763e-14
P,train,4.877603714703582e-05
P,train,1.093968876375584e-05
P,train,0.0033736741170287132
P,train,1.0353279344954558e-10
P,train,1.524067113831129e-12
P,train,1.5092098211465162e-16
P,train,1.656680865380622e-06
P,train,5.209894737845389e-09
P,train,7.681597935516038e-08
P,train,0.019310569390654564
P,train,3.4807148482918215e-12
P,train,6.938127850020237e-09
P,train,1.4670255570232993e-13
P,train,4.543467598677742e-12
P,train,9.51322799664922e-05
P,train,3.4457167430446134e-07
P,train,3.817419383267406e-06
P,train,7.605194584172931e-15
P,train,8.959999409086095e-11
P,train,2.5440706568583427e-15
P,train,0.048809852451086044
P,train,1.0495085007278249e-05
P,train,1.9256244598864214e-08
P,train,5.370183941977302e-08
P,train,2.799035688557522e-13
P,train,1.0702968211262487e-05
P,train,1.8595020492284675e-06
P,train,1.830695595117504e-08
P,train,5.5867945686349785e-11
P,train,2.991443495807555e-16
P,train,8.519418770447373e-06
P,train,0.6473537683486938
P,train,2.0039401249505318e-09
P,train,5.8810161185363086e-09
P,train,3.455494571036333e-11
P,train,2.9305199404916493e-06
P,train,5.227008130254292e-15
P,train,6.732363555528309e-09
P,train,8.696971962041111e-12
P,train,1.944529606778822e-11
P,train,3.400428383315557e-08
P,train,7.105368422344327e-05
P,train,2.0582892545917275e-07
P,train,1.3417714626520654e-23
P,train,3.620822751056272e-15
P,train,3.320764236508511e-12
P,train,0.00021224645024631172
P,train,4.1278241133362037e-13
P,train,6.652302042553515e-10
P,train,6.342384949675761e-06
P,train,3.2075684881609223e-13
P,train,3.6963500836539875e-12
P,train,5.347472031153044e-12
P,train,3.933830328151089e-07
P,train,1.5086580056511596e-15
P,train,4.7917012968145406e-14
P,train,1.117317971477405e-08
P,train,1.6550464069977483e-13
P,train,0.0006250526639632881
P,train,6.023064534101119e-13
P,train,2.6238460189287327e-12
P,train,2.592731801823178e-13
P,train,1.3188297694793536e-15
P,train,2.230312740048035e-10
P,train,8.891433054235287e-13
P,train,4.510932829392611e-15
P,train,2.885240223821084e-12
P,train,2.6353050088800956e-06
P,train,3.052400346370554e-12
P,train,3.710760865249796e-12
P,train,1.1098720141718144e-14
P,train,1.0382457560353942e-08
P,train,8.551415521651506e-05
P,train,1.954392187366108e-13
P,train,2.5932018034649507e-13
P,train,2.00588374354993e-06
P,train,8.115579475997947e-06
P,train,1.5042562681588656e-11
P,train,1.986689568411748e-08
P,train,9.281355346502096e-07
P,train,2.727534138102783e-06
P,train,1.9326566302879655e-07
P,train,1.7309524480424443e-07
P,train,8.256661132577392e-09
P,train,7.788784894824374e-11
P,train,0.0032338444143533707
P,train,9.660662726673763e-06
P,train,7.010052740952233e-06
P,train,9.118913294514641e-05
P,train,7.183063530646905e-07
P,train,1.9231961856380764e-10
P,train,1.432363602058889e-29
P,train,9.662421973644086e-10
P,train,1.2219088588172333e-12
P,train,2.288294662183526e-18
P,train,2.500973027578981e-14
P,train,3.485406754877296e-11
P,train,5.336388459348555e-15
P,train,2.0081767360125014e-08
P,train,1.1688439456528758e-19
P,train,2.276996929140296e-05
P,train,2.7191989104835557e-08
P,train,0.06776490807533264
P,train,0.04318647459149361
P,train,8.715466499539803e-13
P,train,5.839786987316131e-11
P,train,2.6042503709078346e-09
P,train,0.0008407799759879708
P,train,0.00020728236995637417
P,train,1.0212059351033531e-05
P,train,8.423889918951488e-10
P,train,2.167805268626921e-09
P,train,7.167934512608554e-08
P,train,7.458331310772337e-06
P,train,2.2860956183645698e-11
P,train,2.9292846193129662e-06
P,train,6.156132936752101e-09
P,train,3.278344262724886e-10
P,train,6.0553822916393395e-18
P,train,7.496803872131252e-11
P,train,4.051515123393301e-09
P,train,5.004345439374447e-05
P,train,1.378819974862111e-11
P,train,1.0866944144668697e-13
P,train,9.652987955632852e-07
P,train,1.9012999246115214e-06
P,train,6.670412517593993e-16
P,train,5.421954880647237e-15
P,train,1.945322765095625e-06
P,train,0.26081782579421997
P,train,4.0684376756416896e-08
P,train,1.093968876375584e-05
P,train,6.0311164123570595e-15
P,train,2.4957874308895178e-11
P,train,8.726299682848548e-08
P,train,1.3436243784248347e-10
P,train,6.403325092385614e-11
P,train,1.700902613199773e-10
P,train,2.852940106379265e-10
P,train,2.577240252321644e-07
P,train,8.245723215338785e-09
P,train,2.3663346282454256e-10
P,train,3.957818517363876e-10
P,train,0.0942644476890564
P,train,5.603592589942252e-11
P,train,6.587466128138431e-10
P,train,1.09756603805522e-09
P,train,6.351881860251632e-15
P,train,0.000640992890112102
P,train,1.0953534745894444e-09
P,train,2.1768679303590943e-08
P,train,7.245721889148626e-08
P,train,2.2508853640560225e-14
